Dates,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices
,PSMGN,LRE,BCOM,GSZ.PA,SDFGn.DE,NPOS.PA,ORAN,EDP.LS,PDLI ,CLLN.L,CNPP.PA,HFC.N,RWEG.DE,CTL.N,AZN.L,BOUY.PA,CWC.L,ENI.MI,VIV.PA,BALF.L,UU.L,PFG.L,TOTF.PA,RDSa.AS,LAGA.PA,FTSE,S&P 500,MSCI,CAC,DAX,Oil,USA-10 year Treasury Bond,UK Gilt,EUR/USD,DTWEXM,CBOE volatility,FVX
27-Jan-11,30.5405,6.04,36.1614,40.1351,73.7914,89.4621,22.1745,3.8104,5.06,6.08,22.5108,21.544541,69.1252,43.54,48.43,47.4511,46.22,24.3226,28.858,5.37,8.86,11.17,59.3173,35.3104,25.8974,"4,913.18","1,257.64",11617.43,4059.57,"9,557.22",85.64,3.22,3.659,1.375,72.2312,17.75,1.982
28-Jan-11,30.7587,6.01,35.5777,39.5118,72.8025,89.5577,21.6175,3.7681,4.93,6.07,21.9851,22.013512,68.0774,43.02,48.25,46.5362,45.93,23.6458,27.9287,5.31,8.68,11.01,57.6172,34.9038,25.3998,"4,977.17","1,271.87",11546.02,4002.32,"9,537.66",89.34,3.22,3.659,1.3801,72.3801,17.61,1.926
31-Jan-11,30.7022,5.91,35.9161,39.6521,73.885,89.2344,21.8343,3.84,4.94,6.15,22.0328,23.012421,68.398,43.24,48.53,46.5425,46.24,23.675,27.7253,5.37,8.7,11.05,58.4552,35.273,24.7756,"5,055.18","1,270.20",11471.51,4005.5,"9,465.91",92.19,3.22,3.659,1.3775,72.1074,17.38,1.952
1-Feb-11,32.3692,6.04,36.9133,40.8073,75.9431,92.1508,22.3541,3.9687,5.03,6.24,22.5408,23.579876,70.3732,43.44,48.94,46.8039,46.32,24.9132,28.1122,5.43,8.96,11.27,60.9758,36.6367,25.3903,"5,056.93","1,276.56",11608.47,4072.62,"9,615.54",90.77,3.22,3.659,1.3863,71.5996,17.02,2.021
2-Feb-11,32.5613,6.13,37.2681,40.5049,77.9456,92.5093,22.6576,3.9601,4.9,6.26,23.0441,24.086365,70.3912,43.58,47.7,46.6611,46.56,24.9282,28.3785,5.47,8.9,11.23,60.7332,36.7091,25.7889,"5,047.55","1,273.85",11606.66,4066.53,"9,642.51",90.86,3.22,3.659,1.3963,71.6109,17.4,2.099
3-Feb-11,32.5687,6.14,36.9098,39.6222,77.9631,91.0266,22.4076,3.8709,4.91,6.22,22.4076,24.16609,69.5732,43.84,47.81,45.6057,48.14,24.5202,27.8776,5.44,8.96,11.37,59.3583,35.4378,25.1998,"5,044.74","1,271.50",11575.83,4036.59,"9,663.13",90.54,3.22,3.659,1.3982,71.845,17.14,2.159
4-Feb-11,32.6038,6.2,37.311,39.437,78.1677,90.1098,22.3472,3.8581,4.91,6.24,22.4015,24.691338,68.9564,43.64,47.22,45.9306,48.28,24.6295,27.7921,5.49,9.32,11.42,59.1216,34.6755,25.0182,"5,123.09","1,269.75",11666.53,4047.21,"9,762.29",89.03,3.22,3.659,1.3972,72.1176,17.54,2.277
7-Feb-11,32.851,6.22,37.2665,40.0788,78.799,90.6799,22.4577,3.8856,4.94,6.28,22.8993,25.512038,68.9233,44.17,47.64,46.7699,48.5,24.6722,28.4978,5.62,9.26,11.46,59.2147,35.0791,24.9446,"5,069.78","1,274.48",11811.07,4090.8,"9,821.81",87.48,3.22,3.659,1.3903,72.1936,16.89,2.275
8-Feb-11,33.6737,6.14,37.6,39.8904,78.3902,90.1199,22.4264,3.8841,4.98,6.3,23.4285,26.027906,68.7605,44.5,48.51,46.6047,49.27,24.8122,27.8906,5.6,9.13,11.43,59.4811,35.0234,25.4676,"4,951.70","1,285.96",11830.54,4108.27,"9,669.07",86.94,3.22,3.659,1.3907,71.8917,16.24,2.385
9-Feb-11,33.5974,6.16,37.5311,40.4418,79.8951,90.3139,22.4143,3.957,4.93,6.25,23.3754,25.821559,69.393,44.5,48.86,46.7645,46.99,24.8651,27.8565,5.59,9.18,11.67,59.0392,34.6272,25.534,"5,002.51","1,283.76",11796.61,4090.74,"9,685.49",86.71,3.22,3.659,1.3792,72.0927,16.39,2.316
10-Feb-11,33.7108,6.18,36.8372,40.1471,78.3911,89.976,22.1227,3.8523,4.96,6.2,22.714,26.95178,69.088,44.7,48.71,46.094,47.38,24.8209,27.0918,5.59,9.09,11.49,59.0958,34.4924,24.984,"5,037.73","1,293.24",11721.6,4095.14,"9,937.99",86.73,3.22,3.659,1.3907,72.3148,15.46,2.397
11-Feb-11,33.1875,6.22,36.6078,40.2585,78.3496,88.9425,21.9986,3.8037,5.21,6.33,22.5743,26.637569,68.8098,45.1,48.34,45.5888,46.2,24.7348,27.2273,5.62,9.17,11.55,58.8502,34.1086,24.9652,"4,960.43","1,295.02",11797.77,4101.31,"9,915.62",85.58,3.22,3.659,1.399,72.5923,15.87,2.364
14-Feb-11,33.4111,6.36,36.5931,39.9639,78.6199,87.998,21.7887,3.8049,5.46,6.4,22.5033,27.669306,68.0808,45.14,48.17,45.4447,46.5,24.6471,26.8139,5.64,9.26,11.71,58.3885,33.8695,24.8344,"5,028.86","1,281.92",11833.94,4096.62,"9,804.93",84.81,3.22,3.659,1.3996,72.5912,17.31,2.351
15-Feb-11,33.1697,6.35,36.3801,39.8603,79.0461,87.7045,21.7579,3.8039,5.44,6.34,22.6684,27.326957,67.7395,43.83,48.47,45.3908,45.44,24.8199,26.9368,5.63,9.25,11.79,58.6303,34.2286,24.8492,"5,032.78","1,280.26",11749.72,4110.34,"9,803.17",84.32,3.22,3.659,1.3901,72.5792,17.99,2.337
16-Feb-11,32.8703,6.45,37.1503,40.3248,78.1941,88.5254,22.1328,3.9273,5.03,6.29,23.0825,28.203933,67.0815,42.66,48.83,45.7172,45.72,24.9885,27.3201,5.64,9.38,11.88,58.8898,34.5728,25.0362,"4,948.30","1,283.35",11807.28,4151.26,"9,895.55",84.99,3.22,3.659,1.4022,72.3904,18.47,2.349
17-Feb-11,32.3296,6.39,36.9471,40.6058,78.4778,88.5395,22.02,3.9579,4.95,6.42,22.7681,28.382142,67.4745,42.17,48.92,45.5634,47.95,24.9306,27.4236,5.78,9.5,11.9,59.1644,35.1654,25.3092,"4,978.54","1,290.84",11827.76,4152.31,"9,983.83",86.36,3.22,3.659,1.4176,72.0592,17.65,2.282
18-Feb-11,32.1739,6.59,37.2475,40.671,78.6443,89.7658,22.5265,3.9315,4.93,6.48,22.6292,26.313979,68.3779,41.23,49.27,46.4088,47.25,25.1558,27.5911,5.8,9.66,11.92,59.7124,35.6111,25.4936,"5,097.63","1,291.18",11828.29,4157.14,"10,051.63",86.2,3.42,3.687,1.4226,71.8652,17.59,2.274
22-Feb-11,31.1493,6.43,37.1908,39.3206,77.1394,89.1338,22.1452,3.7805,4.69,6.34,21.6059,26.060734,68.0956,40.7,48.55,45.6898,46.47,23.5924,26.7423,5.65,9.46,11.66,58.6874,35.334,24.8508,"5,112.22","1,299.54",11652.41,4050.27,"9,984.96",93.57,3.42,3.687,1.4082,71.9777,16.15,2.136
23-Feb-11,30.6538,6.49,37.4512,38.9633,74.7787,89.8365,22.2618,3.7816,4.76,6.12,21.3683,25.938802,68.0245,40.05,48.25,45.6026,49.33,23.4783,26.9978,5.61,9.51,11.84,59.1082,35.3618,24.6681,"5,115.75","1,276.34",11521.94,4013.12,"9,972.94",98.1,3.42,3.687,1.4173,71.7754,20.04,2.173
24-Feb-11,30.2838,6.44,37.6132,39.7596,75.0331,89.8409,22.0296,3.8096,4.78,6.07,21.2566,24.878927,64.7656,40.07,47.53,45.2463,48.18,23.8792,26.9159,5.6,9.38,11.75,60.257,35.6394,24.6011,"5,167.42","1,286.12",11409.74,4009.64,"9,981.98",97.28,3.42,3.687,1.4081,71.4339,19.53,2.186
25-Feb-11,30.9514,6.35,37.4208,39.9645,76.2853,91.3949,22.0207,3.8184,4.86,6.09,21.6426,27.11592,64.2951,40.44,47.7,45.5127,47.43,24.1451,27.3249,5.55,9.51,11.97,60.1977,35.592,25.1577,"5,186.13","1,307.59",11608.97,4070.38,"10,058.20",97.88,3.42,3.687,1.4084,71.4589,17.63,2.171
28-Feb-11,32.3562,6.49,37.504,40.5402,77.2161,93.5706,22.1229,3.7925,5.55,6.11,22.1781,26.797019,64.1265,41.18,48.7,46.2399,48,24.3862,27.5929,5.68,9.62,12.29,61.2898,35.9721,25.0662,"5,164.93","1,304.03",11621.29,4110.35,"10,072.24",96.97,3.42,3.687,1.4109,71.1884,17.3,2.137
1-Mar-11,32.8122,6.48,37.7023,39.6033,77.1679,94.2649,21.8817,3.7785,5.61,6.08,21.6957,26.056044,63.1295,40.5,48.46,45.7332,48.44,24.0788,27.1813,5.62,9.54,11.65,59.8733,35.6774,25.0385,"5,133.80","1,307.10",11574.12,4067.15,"10,170.23",99.63,3.42,3.687,1.4125,71.1177,16.69,2.118
2-Mar-11,32.9387,6.54,38.1374,39.1078,78.8533,89.9722,22.0007,3.8429,5.81,5.83,21.2591,26.759501,63.2037,40.93,48.19,47.4256,48,24.1911,26.8855,5.58,9.66,11.36,60.1104,35.5658,25.3799,"5,141.40","1,310.87",11543.37,4034.32,"10,012.60",102.23,3.42,3.687,1.4165,70.9387,15.93,2.16
3-Mar-11,31.4865,6.65,37.8117,39.9201,79.1561,91.5707,21.9288,3.8929,5.94,6.01,21.3075,27.519235,63.8581,40.81,48.15,47.8581,48.67,24.505,26.9981,5.77,9.76,11.34,61.2137,36.1292,25.7417,"5,151.62","1,319.05",11652.37,4060.76,"9,991.74",101.91,3.42,3.687,1.4228,70.9749,16.28,2.3
4-Mar-11,30.893,6.69,37.856,39.0445,79.0537,92.5913,21.9516,3.8464,5.67,5.98,21.4692,27.200334,63.5064,40.4,48.6,47.5105,50.05,24.6221,26.9062,5.75,9.58,11.62,61.4645,36.2131,25.6442,"5,157.68","1,324.57",11723.01,4020.21,"9,889.76",104.42,3.42,3.687,1.4218,70.8336,15.81,2.175
7-Mar-11,29.6275,6.54,37.6474,38.5207,78.2848,91.1885,21.7054,3.8437,5.66,5.96,21.4469,25.605832,63.2089,40.09,48.28,47.819,49.75,24.6605,26.9073,5.79,9.48,11.57,61.0574,36.0267,25.7388,"5,185.81","1,320.88",11747.87,3990.41,"9,842.23",105.44,3.42,3.687,1.422,70.8779,15.87,2.18
8-Mar-11,29.5995,6.47,37.5937,38.3097,77.9958,90.4231,21.7999,3.865,5.69,6.04,21.4176,24.569405,63.1083,40.52,48.01,48.1113,51.1,24.9559,26.8956,5.72,9.5,11.53,60.6865,35.536,25.5962,"5,214.98","1,321.87",11743.52,4015.91,"9,879.65",105.02,3.42,3.687,1.4332,71.0691,16.09,2.212
9-Mar-11,29.8028,6.45,37.6672,38.147,76.8364,89.6402,21.7019,3.8981,5.6,6.01,21.6811,25.254104,62.77,40.68,48.13,47.7151,50.5,24.7128,27.0111,5.73,9.42,11.58,59.9394,35.0736,25.3946,"5,234.60","1,329.15",11730.2,3993.81,"10,036.46",104.38,3.42,3.687,1.4302,71.0054,15.69,2.147
10-Mar-11,28.1287,6.37,37.1624,37.6383,74.8076,87.9326,21.481,3.8466,5.51,5.84,20.8948,24.344299,62.4602,40.35,47.77,46.8651,50.9,24.2601,26.8743,5.57,9.33,11.25,58.7607,34.3972,24.6467,"5,170.48","1,332.32",11515.64,3963.99,"9,950.13",102.7,3.42,3.687,1.4478,71.3738,15.95,2.058
11-Mar-11,28.3147,6.14,37.2292,37.8828,71.8577,87.6101,21.5142,3.8536,5.52,5.81,20.3738,25.97163,63.3183,40.45,47.42,46.6581,51.2,24.2817,26.5669,5.48,9.26,11.16,58.7642,34.3226,24.4883,"5,124.96","1,328.01",11409.53,3928.68,"9,955.25",101.16,3.42,3.687,1.4434,71.1028,16.37,2.043
14-Mar-11,28.2317,6.02,37.1852,37.6889,71.7404,87.4423,21.2577,3.8486,5.53,5.87,20.3553,26.651638,60.6587,40.43,47,46.4046,50.55,23.9508,26.3733,5.53,9.23,11.17,58.1911,34.3453,24.4317,"5,087.27","1,336.32",11349.66,3878.04,"10,089.59",101.19,3.42,3.687,1.4476,70.8722,16.72,1.972
15-Mar-11,26.8933,5.73,36.3266,36.7605,68.6154,85.796,20.84,3.7943,5.47,5.8,19.8253,26.074803,58.4978,40.07,45.87,45.445,49.04,23.6113,25.6804,5.32,9.07,10.96,56.8517,33.8983,23.6705,"5,055.82","1,340.43",11151.23,3780.85,"10,037.47",97.18,3.42,3.687,1.444,70.9965,16.59,1.97
16-Mar-11,26.8916,5.68,35.538,35.7674,68.553,84.2954,20.4832,3.7588,5.38,5.74,19.3364,25.465141,56.5954,39.67,44.92,44.115,47.26,22.9645,24.8874,5.29,8.83,10.93,55.354,33.3625,23.177,"5,120.71","1,343.01",11033.11,3696.56,"10,006.61",97.98,3.42,3.687,1.4488,71.1991,16.43,1.863
17-Mar-11,28.2541,6.1,36.3588,36.5972,70.0604,84.6548,20.9627,3.7901,5.41,5.9,20.0022,25.680867,58.293,40.81,45.83,45.6413,48.72,23.5288,25.9654,5.43,9.05,11.21,57.1953,34.4518,23.4293,"5,160.49","1,315.44",11236.39,3786.21,"9,961.14",101.42,3.42,3.687,1.4429,70.6429,20.8,1.902
18-Mar-11,29.4931,6.39,36.5598,37.2969,71.7587,86.0882,21.2781,3.8559,5.54,5.98,20.3212,25.830938,58.5833,41.83,45.91,45.8096,48.31,23.7164,26.3741,5.49,9.23,11.4,57.7812,34.8728,23.5643,"5,114.83","1,307.40",11345.82,3810.22,"9,918.23",101.07,3.27,3.691,1.4232,70.6199,22.13,1.943
21-Mar-11,29.6754,6.43,37.834,38.4386,73.5909,89.5911,22.1072,3.9178,5.53,6.07,20.9904,27.11123,59.2224,40.48,46.56,47.0879,50.5,23.9423,27.1968,5.59,9.45,11.52,59.0591,35.4724,24.0872,"5,118.74","1,306.10",11511.24,3904.45,"9,741.39",102.33,3.27,3.691,1.4335,70.3329,21.32,2.021
22-Mar-11,29.4385,6.33,37.4336,38.5555,72.1833,87.9626,22.0611,3.8655,5.49,6.03,20.8967,26.585982,58.9967,40.89,46.62,46.8843,49.39,24.1416,26.8672,5.6,9.5,11.53,59.1184,35.7508,23.8905,"5,175.72","1,319.88",11441.57,3892.71,"9,709.19",104,3.27,3.691,1.4518,70.2024,19.22,2.038
23-Mar-11,27.7062,6.35,37.5354,38.676,72.4374,87.6423,21.9256,3.8035,5.57,6,20.8342,26.562533,58.7432,40.9,45.99,46.9914,49.31,23.9956,26.5331,5.59,9.4,11.48,59.2638,35.6836,23.6433,"5,169.18","1,327.22",11447.35,3913.73,"9,606.37",105.75,3.27,3.691,1.4551,70.5315,18.35,2.046
24-Mar-11,28.5656,6.38,37.9055,39.422,75.1874,89.397,22.2232,3.8621,5.63,6.02,21.4366,26.379635,59.7288,40.69,45.93,47.94,48.53,24.5192,27.0063,5.62,9.42,11.43,60.2421,36.0489,23.808,"5,135.03","1,306.33",11605.52,3968.84,"9,304.06",105.6,3.27,3.691,1.4555,70.2192,21.01,2.113
25-Mar-11,28.0422,6.41,37.6736,39.1028,74.9669,88.3028,22.093,3.8497,5.53,6,21.4171,28.049172,59.7825,40.97,46.09,47.6851,47.56,24.4023,26.8378,5.51,9.42,11.33,59.9496,36.2232,23.5201,"5,122.80","1,308.44",11629.31,3972.38,"9,054.92",105.4,3.27,3.691,1.4579,70.4768,20.7,2.169
28-Mar-11,27.858,6.33,37.7097,39.2871,74.4335,89.3355,22.0484,3.8407,5.52,5.98,21.4076,27.842825,59.8219,40.95,45.93,47.5332,46.92,24.3793,26.9662,5.44,9.41,11.38,60.0045,35.8506,23.5486,"5,106.81","1,330.97",11637.39,3976.95,"9,334.21",103.98,3.27,3.691,1.4642,70.6159,18.6,2.196
29-Mar-11,28.6341,6.37,38.1929,39.625,74.3542,88.8681,22.0946,3.8249,5.61,6.01,21.234,28.860493,59.6132,41.45,45.87,48.1821,46.56,24.3944,27.1165,5.53,9.44,11.4,60.3228,36.0413,23.6494,"4,980.09","1,321.15",11636.37,3987.8,"9,447.42",104.79,3.27,3.691,1.4776,70.7703,19.06,2.229
30-Mar-11,29.0977,6.41,38.6251,40.6803,75.428,86.8521,22.3812,3.9084,5.63,6.09,21.3783,28.973046,60.7013,41.73,46.62,48.442,46.07,24.5777,27.5303,5.52,9.6,11.41,60.6249,36.1391,24.1013,"4,969.79","1,310.13",11676.44,4024.44,"9,696.59",104.27,3.27,3.691,1.4822,70.7205,20.66,2.217
31-Mar-11,29.2576,6.37,38.7198,40.7241,75.4565,86.3564,22.3947,3.8925,5.8,6.09,21.219,28.494695,60.4822,41.55,45.9,47.9978,45.56,24.5478,27.6216,5.51,9.48,11.26,60.8454,36.3259,23.7669,"4,954.68","1,321.82",11591.98,3989.18,"9,629.60",106.72,3.27,3.691,1.4799,70.4954,19.82,2.225
1-Apr-11,29.1674,6.65,39.0843,40.3364,77.2011,86.8673,22.6012,3.9924,5.92,6.16,21.9325,28.893321,61.7247,41.03,46.64,48.5886,46,25.1124,28.2472,5.5,9.64,11.26,62.0269,36.8647,24.3521,"4,854.41","1,320.02",11708.73,4054.76,"9,581.98",107.94,3.27,3.691,1.4824,70.4113,20.22,2.248
4-Apr-11,29.9362,6.64,39.2632,40.2016,77.6307,86.2739,22.6067,3.937,6.06,6.15,21.9598,29.676503,62.5259,40.23,46.69,48.768,45.06,25.2229,28.3926,5.49,9.69,11.28,61.6709,36.903,24.4421,"4,764.25","1,295.11",11766.57,4042.92,"9,826.92",108.47,3.27,3.691,1.4826,70.4995,21.88,2.197
5-Apr-11,29.5707,6.74,39.2261,39.4323,78.2105,86.5246,22.5531,3.9006,6.2,6.19,22.0056,30.459685,62.6159,40.14,47.35,48.4123,45.63,25.1554,28.1833,5.44,9.6,11.47,61.9499,36.8514,24.2555,"4,880.16","1,304.28",11737.66,4041.74,"9,781.13",108.34,3.27,3.691,1.4821,70.439,20.08,2.272
6-Apr-11,28.9506,7.02,39.3556,39.5993,79.0266,88.0253,22.7592,3.9829,6.29,6.33,22.5299,29.366982,63.4694,40.64,47.81,48.8792,45.81,25.1813,28.5091,5.46,9.6,11.61,61.7207,37.1557,24.3346,"4,931.73","1,296.39",11781.37,4048.16,"9,772.31",108.83,3.27,3.691,1.4538,70.175,21.13,2.313
7-Apr-11,27.3455,7.03,39.4022,39.0875,78.4325,87.6017,22.5973,3.9846,6.26,6.22,22.6044,28.649456,63.4048,40.6,47.83,48.5483,45.36,25.0715,28.1935,5.38,9.64,11.58,61.2629,36.8993,24.4311,"5,015.15","1,281.87",11659.42,4028.3,"9,783.77",110.3,3.27,3.691,1.4308,70.239,24.32,2.282
8-Apr-11,28.044,7.09,40.0174,39.7061,79.6149,88.4084,22.9695,4.0669,6.17,6.3,23.1504,28.180484,64.7765,40.46,48.32,49.7032,45.18,25.6551,28.8697,5.49,9.81,11.75,62.4729,37.7298,24.7761,"5,010.70","1,256.88",11726.19,4061.91,"9,968.29",112.79,3.27,3.691,1.4362,69.8312,29.4,2.3
11-Apr-11,28.2184,7.1,39.8378,39.4553,78.3187,87.1568,22.9067,4.0487,6.24,6.23,23.0655,28.157036,64.7575,40.28,48.49,49.1477,44.73,25.4904,28.9005,5.43,9.84,11.67,62.0733,37.4922,24.5318,"4,993.54","1,273.72",11689.7,4038.7,"9,973.95",109.92,3.27,3.691,1.4406,69.6877,26.37,2.298
12-Apr-11,27.432,6.97,39.6642,39.3891,77.1569,86.2111,22.7128,3.9954,6.14,6.12,22.7635,27.233162,64.2927,39.83,48.47,48.4221,44.76,25.0579,28.7395,5.3,9.77,11.57,60.7122,36.3202,24.2444,"5,031.57","1,279.20",11541.59,3976.6,"10,215.43",106.25,3.27,3.691,1.4195,69.7839,24.44,2.21
13-Apr-11,25.9848,6.84,39.7389,39.5368,76.6765,87.0224,22.6636,4.0966,6.12,6.27,22.8586,28.827665,64.6886,40.22,49.01,48.6051,45.25,25.0246,28.7589,5.38,9.87,11.61,60.7203,36.5044,24.1601,"5,022.29","1,298.38",11615.77,4006.23,"10,201.94",107.11,3.27,3.691,1.4241,69.7093,20.61,2.171
14-Apr-11,26.6143,6.88,39.552,39.255,76.757,85.7107,22.6301,4.0624,6.19,6.31,22.5505,28.640076,64.215,40,48.76,48.4766,45,24.9192,28.5319,5.43,9.91,11.61,60.3277,36.4878,23.752,"5,011.13","1,293.77",11603.19,3970.39,"10,203.36",108.11,3.27,3.691,1.4118,69.6227,20.21,2.211
15-Apr-11,27.2058,6.85,39.5643,39.2973,77.4114,85.6892,22.5741,4.0401,6.24,6.29,22.1629,28.883941,63.3094,40.03,49.21,48.503,46.02,24.7457,28.325,5.39,10.03,11.83,60.1328,36.462,23.4183,"5,039.35","1,297.54",11679.24,3974.48,"10,340.69",109.66,3.27,3.691,1.4154,69.6226,19.17,2.123
18-Apr-11,26.8986,6.76,38.7325,37.6864,75.3871,85.1514,21.8746,3.9138,6.26,6.2,21.0705,27.725582,61.5057,39.51,48.02,47.1792,46.15,23.981,27.2842,5.26,9.83,11.68,57.8675,35.452,22.7737,"5,072.45","1,309.66",11490.75,3881.24,"10,267.13",107.12,3.27,3.691,1.4237,70.1965,18,2.055
19-Apr-11,26.8066,6.84,39.0129,37.9593,76.0905,86.093,21.9613,3.9135,6.26,6.21,21.5743,28.550972,61.2564,39.33,48.47,47.5566,45.84,24.1403,27.7384,5.31,9.9,11.61,58.1144,35.7015,23.1501,"5,024.53","1,313.80",11574.53,3908.58,"10,448.85",108.15,3.27,3.691,1.4245,69.6976,17.91,2.058
20-Apr-11,26.9164,7.06,40.0915,39.5325,79.6312,88.4948,22.6916,4.0229,6.22,6.35,21.9803,29.620226,63.7759,39.55,49.78,49.3031,46.3,25.0436,28.9002,5.28,10.18,11.7,60.7941,37.0935,23.6073,"5,131.37","1,310.19",11756.19,4004.62,"10,399.48",111.45,3.36,3.481,1.4312,69.1536,19.44,2.111
21-Apr-11,26.2645,7.03,39.5204,39.5131,79.812,89.2123,22.4085,4.0597,6.28,6.4,22.1757,29.840643,59.3796,39.51,49.99,50.0116,45.86,25.275,28.6349,5.35,10.18,12.1,61.1868,37.4396,23.673,"5,145.66","1,319.44",11810.48,4021.88,"10,282.15",112.29,3.36,3.481,1.4152,68.8031,18.16,2.114
26-Apr-11,27.3072,7.01,38.0251,40.0091,80.1353,91.2287,22.7389,4.0587,6.34,6.43,22.3656,27.561442,60.1682,40.32,50.56,50.317,45.72,25.5795,29.2886,5.38,10.23,12.05,61.54,37.7396,23.9719,"5,188.51","1,328.26",11869.44,4045.29,"10,365.00",112.21,3.36,3.481,1.405,68.7563,17.71,2.024
27-Apr-11,28.0819,7.09,38.7059,40.6046,80.2341,93.7551,23.1467,4.0782,6.37,6.44,22.7182,27.284749,60.6211,40.14,51.5,51.1548,45.59,26.2866,29.8429,5.42,10.35,12.15,62.9387,38.4843,24.3479,"5,229.14","1,325.83",11895.02,4067.72,"10,353.88",112.76,3.36,3.481,1.4103,68.8489,17.74,2.039
28-Apr-11,28.3991,7.13,38.9894,41.1609,80.2466,93.7545,23.4707,4.125,6.4,6.51,23.115,26.965849,61.8307,40.42,49.71,51.5585,46.4,26.576,30.3733,5.45,10.5,12.26,63.7423,38.7152,24.5434,"5,192.47","1,332.41",12013.88,4104.9,"10,357.54",112.86,3.36,3.481,1.4085,68.3206,17.4,2
3-May-11,27.7543,7.09,39.1778,41.2386,82.6254,93.6772,23.3806,4.1068,6.29,6.43,23.01,25.47452,61.981,40.59,50.46,49.7784,45.9,26.42,30.0012,5.43,10.4,12.14,63.3961,38.3104,24.1659,"5,132.85","1,335.54",12014.79,4096.84,"10,524.38",111.05,3.36,3.481,1.4278,68.0271,16.9,1.949
4-May-11,27.1446,7.01,39.1348,39.5497,79.7961,91.6425,23.2837,4.0017,6.46,6.4,22.602,24.49437,61.3263,40.37,50.81,49.339,46.2,25.8774,29.6252,5.38,10.37,12.2,61.8998,37.5267,24.1495,"5,175.69","1,333.51",11909.08,4043.13,"10,615.64",109.24,3.36,3.481,1.4394,68.2357,17.11,1.937
5-May-11,25.587,6.97,38.3296,38.4968,77.1098,89.5634,22.6866,3.8817,6.48,6.37,21.9089,25.202517,60.1004,40.48,50.49,48.3826,46.68,25.2235,26.9282,5.33,10.35,12.09,59.8604,36.5632,23.1298,"5,165.91","1,328.17",11845.72,4004.87,"10,771.35",99.8,3.36,3.481,1.4312,68.9392,17.87,1.891
6-May-11,25.9905,6.86,35.7915,38.2238,76.0613,88.3437,22.5279,3.8918,6.45,6.41,21.8698,26.051355,59.428,40.98,50.64,48.4755,47.06,24.9961,26.5713,5.38,10.25,12.08,59.5356,36.0204,23.0467,"5,185.69","1,324.46",11907.24,4058.01,"10,941.61",97.18,3.36,3.481,1.449,69.0411,16.59,1.863
9-May-11,26.3974,6.74,35.8979,37.4777,76.9374,89.3431,22.3761,3.9122,6.53,6.44,21.1625,27.899102,58.7929,40.82,50.83,48.3139,47.51,24.7889,26.2825,5.33,10.05,12.14,59.2721,36.0559,23.1577,"5,063.01","1,314.16",11896.09,4007.26,"11,079.82",102.55,3.36,3.481,1.4634,69.5511,17.09,1.836
10-May-11,26.5573,6.78,36.0148,37.8371,77.7487,90.9658,22.6317,3.7081,6.21,6.53,20.5572,28.73856,59.6909,41.36,51.38,49.0449,47.89,25.1815,26.7113,5.46,10.17,12.13,60.2311,36.8359,23.5373,"5,103.87","1,314.41",12055.15,4052.51,"11,120.67",103.88,3.36,3.481,1.4576,69.357,16.92,1.894
11-May-11,26.1189,6.84,36.0555,37.2408,76.5682,89.0325,22.414,3.7134,6.43,6.5,20.3983,27.444199,59.1073,41.41,51.38,48.6252,48.2,24.9124,26.6638,5.42,10.19,11.56,58.945,35.9632,23.2482,"5,236.14","1,314.52",12017.87,4058.08,"11,159.00",98.21,3.36,3.481,1.4689,69.4653,16.27,1.849
12-May-11,26.0325,6.79,36.3714,37.0407,74.7081,89.8681,22.3085,3.7112,6.51,6.55,20.4144,26.337427,58.4934,41.99,51.9,48.3196,48.81,24.6653,26.3366,5.38,10.17,11.51,58.3096,35.3888,22.9863,"5,272.75","1,319.68",11967.11,4023.29,"11,120.55",98.97,3.36,3.481,1.4576,69.7589,15.32,1.882
13-May-11,26.4005,6.73,35.9372,36.5019,73.5402,88.9524,21.9604,3.7017,6.37,6.53,19.9698,26.571913,57.5253,42.42,51.72,47.8456,48.9,24.2828,26.5121,5.33,10.07,11.37,57.4529,34.6877,22.8584,"5,303.39","1,305.14",11999.22,4018.85,"10,928.87",99.65,3.36,3.481,1.4508,70.1238,16.96,1.848
16-May-11,25.8029,6.74,35.9655,36.6308,74.592,90.6043,22.0733,3.6702,6.38,6.46,19.7733,26.29991,56.7717,42.27,51.7,48.0743,48.92,24.161,26.3471,5.31,10.08,11.44,57.4019,34.6067,22.9012,"5,351.01","1,312.62",11943.55,3989.82,"10,724.66",97.37,3.36,3.481,1.4345,69.902,15.83,1.805
17-May-11,25.1708,6.75,35.3787,36.8166,73.4624,89.7583,22.117,3.7016,6.43,6.43,19.6754,26.318668,56.7928,42.7,51.36,46.1845,47.29,24.0604,26.3222,5.26,10.02,11.41,57.4317,34.4533,22.8092,"5,359.76","1,330.36",11835.99,3941.58,"10,719.91",96.91,3.36,3.481,1.4415,70.2964,15.07,1.786
